Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,17x17,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,17x18,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,17x19,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,17x20,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x1,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x2,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x3,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x4,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x5,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x6,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x7,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x8,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x9,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x10,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x11,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x12,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x13,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x14,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x15,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x16,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x17,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x18,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x19,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,18x20,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x1,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x2,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x3,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x4,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x5,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x6,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x7,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x8,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x9,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x10,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x11,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x12,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x13,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x14,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x15,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x16,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x17,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x18,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x19,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,19x20,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x1,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x2,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x3,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x4,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x5,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x6,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x7,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x8,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x9,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x10,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x11,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x12,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x13,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x14,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x15,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x16,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x17,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x18,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x19,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-static-cling-stickers-16x1-20x20,,,StickerShuttle,,,,,,20x20,,,,,SKU888,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,Custom Clear Stickers,,StickerShuttle,,config,custom-config,true,Size,1x1,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,https://cdn.shopify.com/s/files/1/0585/0546/1898/files/clear.png?v=1649344951,1,custom clear stickers,false,,,,,,,,,,,,,,,,,lb,,0.10,active
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x2,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x3,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x4,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x5,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x6,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x7,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x8,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x9,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x10,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x11,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x12,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x13,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x14,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x15,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x16,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x17,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x18,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x19,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,1x20,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x1,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x2,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x3,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x4,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x5,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x6,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x7,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x8,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x9,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x10,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x11,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x12,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x13,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x14,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x15,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x16,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x17,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x18,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x19,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,2x20,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x1,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x2,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x3,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x4,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x5,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x6,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x7,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x8,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x9,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x10,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x11,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x12,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x13,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x14,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x15,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x16,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x17,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x18,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x19,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,3x20,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x1,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x2,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x3,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x4,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x5,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x6,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x7,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x8,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x9,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x10,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x11,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-clear-stickers-1x1-5x20,,,StickerShuttle,,,,,,4x12,,,,,SKU960,0.0,,0,deny,manual,NaN,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
